1, 1, 1
1, 1, 8
1, 1, 18
1, 1, 21
1, 1, 25
1, 1, 27
1, 1, 29
1, 1, 36
1, 1, 38
1, 1, 42
1, 1, 46
1, 1, 49
1, 2, 5
1, 2, 32
1, 2, 34
1, 3, 1
1, 3, 3
1, 3, 17
1, 3, 23
1, 3, 30
1, 3, 47
1, 4, 4
1, 4, 6
1, 4, 10
1, 4, 12
1, 4, 24
1, 4, 31
1, 4, 34
1, 4, 37
1, 4, 38
1, 4, 46
1, 5, 1
1, 5, 7
1, 5, 13
1, 5, 22
1, 5, 27
1, 6, 16
1, 6, 26
1, 6, 32
1, 6, 42
1, 6, 45
1, 6, 48
1, 7, 1
1, 7, 2
1, 7, 13
1, 7, 16
1, 7, 20
1, 7, 25
1, 7, 26
1, 7, 27
1, 7, 30
1, 7, 38
1, 7, 41
1, 7, 46
1, 7, 48
1, 8, 9
1, 8, 15
1, 8, 23
1, 9, 1
1, 9, 10
1, 9, 20
1, 9, 39
1, 9, 44
1, 10, 5
1, 10, 7
1, 10, 12
1, 10, 22
1, 10, 26
1, 10, 38
1, 10, 42
1, 10, 44
1, 10, 46
1, 11, 1
1, 11, 7
1, 11, 15
1, 11, 18
1, 11, 22
1, 11, 25
1, 11, 27
1, 11, 30
1, 11, 34
1, 11, 36
1, 11, 39
1, 11, 49
1, 12, 1
1, 12, 13
1, 12, 22
1, 12, 23
1, 12, 30
1, 12, 34
1, 12, 44
1, 13, 1
1, 13, 10
1, 13, 11
1, 13, 12
1, 13, 27
1, 13, 29
1, 13, 30
1, 13, 39
1, 13, 45
1, 14, 16
1, 14, 41
1, 15, 1
1, 15, 4
1, 15, 8
1, 15, 20
1, 15, 23
1, 15, 27
1, 15, 32
1, 15, 33
1, 15, 35
1, 15, 37
1, 15, 43
1, 15, 49
1, 16, 1
1, 17, 1
1, 17, 7
1, 17, 13
1, 17, 18
1, 17, 27
1, 17, 29
1, 17, 32
1, 17, 39
1, 17, 41
1, 17, 48
1, 18, 2
1, 18, 6
1, 18, 8
1, 18, 12
1, 18, 20
1, 18, 22
1, 18, 24
1, 18, 28
1, 18, 33
1, 18, 45
1, 18, 48
1, 19, 1
1, 19, 5
1, 19, 13
1, 19, 19
1, 19, 23
1, 19, 27
1, 19, 39
1, 19, 44
1, 19, 46
1, 20, 2
1, 20, 4
1, 20, 6
1, 20, 12
1, 20, 24
1, 20, 35
1, 20, 48
1, 21, 1
1, 21, 7
1, 21, 15
1, 21, 22
1, 21, 23
1, 21, 41
1, 22, 8
1, 22, 10
1, 22, 12
1, 22, 14
1, 22, 16
1, 22, 18
1, 22, 26
1, 22, 28
1, 22, 33
1, 22, 34
1, 22, 42
1, 22, 46
1, 23, 1
1, 23, 5
1, 23, 22
1, 23, 39
1, 23, 45
1, 23, 49
1, 24, 2
1, 24, 4
