1, 5, 8
1, 5, 55
1, 9, 17
1, 12, 44
1, 14, 53
1, 26, 24
1, 29, 33
1, 46, 43
1, 54, 37
1, 68, 28
1, 68, 55
1, 77, 18
1, 83, 45
1, 86, 53
1, 89, 19
1, 89, 59
1, 97, 34
1, 111, 23
1, 112, 36
1, 123, 42
1, 125, 33
1, 135, 5
1, 141, 16
1, 150, 44
1, 151, 32
1, 162, 34
1, 173, 23
1, 175, 39
1, 176, 1
1, 179, 22
1, 184, 28
1, 186, 4
1, 192, 29
1, 194, 55
1, 206, 9
1, 213, 10
1, 214, 43
1, 221, 37
1, 225, 6
1, 225, 49
1, 230, 40
1, 233, 51
1, 242, 5
1, 246, 24
1, 264, 33
1, 274, 47
1, 279, 4
1, 282, 36
1, 288, 40
1, 298, 34
1, 299, 18
1, 305, 28
1, 315, 24
1, 322, 23
1, 342, 36
1, 345, 59
1, 362, 53
1, 374, 30
1, 389, 42
1, 394, 33
1, 397, 29
1, 398, 22
1, 402, 53
1, 404, 37
1, 408, 19
1, 439, 44
1, 439, 49
1, 443, 51
1, 449, 45
1, 452, 30
1, 452, 32
1, 468, 39
1, 484, 19
1, 491, 40
1, 494, 43
1, 508, 36
1, 508, 44
1, 509, 1
1, 510, 8
1, 511, 55
1, 550, 10
1, 557, 11
1, 563, 28
1, 565, 34
1, 574, 42
1, 575, 29
1, 580, 22
1, 587, 23
1, 590, 34
1, 598, 43
1, 601, 45
1, 613, 18
1, 625, 55
1, 628, 5
1, 633, 23
1, 638, 49
1, 642, 9
1, 647, 4
1, 649, 32
1, 650, 19
1, 650, 37
1, 663, 30
1, 669, 53
1, 671, 24
1, 672, 40
1, 676, 10
1, 680, 1
1, 687, 5
1, 689, 2
1, 692, 17
1, 696, 59
1, 709, 16
1, 722, 17
1, 723, 8
1, 726, 33
1, 727, 40
1, 732, 34
1, 747, 45
1, 758, 51
1, 766, 4
1, 775, 8
1, 780, 47
1, 781, 44
1, 785, 36
1, 789, 33
1, 799, 46
2, 3, 17
2, 9, 33
2, 13, 19
2, 16, 59
2, 20, 9
2, 23, 53
2, 25, 57
2, 51, 46
2, 53, 6
2, 54, 16
2, 58, 42
2, 66, 15
2, 70, 32
2, 70, 52
2, 78, 20
2, 88, 4
2, 90, 13
2, 95, 4
2, 101, 44
2, 102, 36
2, 104, 57
2, 110, 11
2, 110, 52
2, 116, 54
2, 117, 26
2, 119, 60
2, 121, 21
2, 121, 49
2, 125, 48
2, 126, 5
2, 130, 16
2, 138, 24
2, 139, 33
2, 139, 55
2, 169, 3
2, 174, 33
2, 180, 4
2, 190, 42
2, 202, 53
2, 204, 45
2, 205, 42
2, 208, 9
2, 208, 54
2, 209, 17
2, 214, 2
2, 216, 49
2, 216, 53
2, 218, 2
2, 218, 31
2, 220, 59
2, 221, 6
2, 224, 52
2, 226, 23
2, 234, 15
2, 242, 41
2, 247, 16
2, 256, 12
2, 259, 19
2, 274, 25
2, 277, 5
2, 283, 11
2, 284, 24
2, 321, 20
2, 325, 31
2, 339, 59
2, 340, 27
2, 340, 36
2, 360, 32
2, 362, 48
2, 363, 32
2, 366, 13
2, 366, 21
2, 367, 60
2, 369, 46
